1.011430484353445308e+03 3.457956877733408874e+00
9.970889571193154097e+02 7.094252725043731977e-05
9.973708754661117837e+02 0.000000000000000000e+00
9.976527938129081576e+02 0.000000000000000000e+00
9.979347121597044179e+02 7.094252725043731977e-05
9.982166305065007919e+02 0.000000000000000000e+00
9.984985488532971658e+02 0.000000000000000000e+00
9.987804672000935398e+02 1.418850545008746395e-04
9.990623855468899137e+02 1.418850545009318583e-04
9.993443038936861740e+02 5.675402180034985582e-04
9.996262222404825479e+02 1.418850545008746395e-04
9.999081405872789219e+02 5.675402180034985582e-04
1.000190058934075296e+03 1.135080436006997116e-03
1.000471977280871670e+03 6.384827452541934302e-04
1.000753895627667930e+03 1.418850545008746612e-03
1.001035813974464304e+03 1.276965490507871864e-03
1.001317732321260678e+03 1.702620654010495891e-03
1.001599650668057052e+03 2.766758562767055851e-03
1.001881569014853426e+03 3.618068889773762807e-03
1.002163487361649686e+03 2.837701090017493225e-03
1.002445405708446060e+03 4.327494162276677644e-03
1.002727324055242434e+03 4.895034380280175769e-03
1.003009242402038808e+03 6.952367670542858313e-03
1.003291160748835182e+03 7.590850415799855165e-03
1.003573079095631442e+03 7.945563052048980682e-03
1.003854997442427816e+03 1.142174688732040810e-02
1.004136915789224190e+03 1.440133303183877868e-02
1.004418834136020564e+03 1.525264335884402543e-02
1.004700752482816938e+03 1.773563181261648275e-02
1.004982670829613198e+03 2.021862026637463727e-02
1.005264589176409572e+03 2.490082706490349962e-02
1.005546507523205946e+03 3.064717177218892474e-02
1.005828425870002320e+03 3.391052802570904134e-02
1.006110344216798694e+03 3.610974637048715991e-02
1.006392262563594954e+03 4.469379216777551178e-02
1.006674180910391328e+03 4.462284964052507658e-02
1.006956099257187702e+03 5.122050467481574498e-02
1.007238017603984076e+03 5.781815970910642727e-02
1.007519935950780450e+03 6.349356188916700783e-02
1.007801854297576710e+03 7.172289505019213696e-02
1.008083772644373084e+03 7.697264206672449482e-02
1.008365690991169458e+03 8.044882590199592398e-02
1.008647609337965832e+03 8.576951544577872399e-02
1.008929527684762206e+03 9.293471069811036489e-02
1.009211446031558467e+03 9.974519331411488277e-02
1.009493364378354840e+03 1.020153541861288787e-01
1.009775282725151214e+03 1.060590782394038173e-01
1.010057201071947588e+03 1.155653768909623985e-01
1.010339119418743962e+03 1.089677218567156880e-01
1.010621037765540223e+03 1.108831700924335500e-01
1.010902956112336597e+03 1.152106642547102294e-01
1.011184874459132971e+03 1.175517676539746398e-01
1.011466792805929344e+03 1.146431240367067200e-01
1.011748711152725718e+03 1.132242734917436322e-01
1.012030629499521979e+03 1.137208711824510415e-01
1.012312547846318353e+03 1.086839517476699823e-01
1.012594466193114727e+03 1.050658828578976828e-01
1.012876384539911101e+03 1.020153541861288787e-01
1.013158302886707474e+03 9.811351518739439004e-02
1.013440221233503735e+03 9.513392904283646256e-02
1.013722139580300109e+03 9.343130838882596212e-02
1.014004057927096483e+03 8.456349248252129081e-02
1.014285976273892857e+03 7.647604437597144145e-02
1.014567894620689231e+03 6.938179165095567646e-02
1.014849812967485491e+03 6.753728594241632799e-02
1.015131731314281865e+03 6.214565387138309277e-02
1.015413649661078239e+03 5.441291840108542638e-02
1.015695568007874613e+03 5.122050467481574498e-02
1.015977486354670987e+03 4.540321744029819639e-02
1.016259404701467247e+03 4.107572327800321221e-02
1.016541323048263621e+03 3.781236702448309561e-02
1.016823241395059995e+03 3.263356253520117295e-02
1.017105159741856369e+03 2.681627530066531262e-02
1.017387078088652743e+03 2.468799948316214438e-02
1.017668996435449003e+03 2.021862026637463727e-02
1.017950914782245377e+03 1.986390763012245084e-02
1.018232833129041751e+03 1.652960884935189903e-02
1.018514751475838125e+03 1.319531006858134202e-02
1.018796669822634499e+03 1.113797677832315328e-02
1.019078588169430759e+03 9.151586015306415606e-03
1.019360506516227133e+03 6.526712507040234069e-03
1.019642424863023507e+03 6.952367670542858313e-03
1.019924343209819881e+03 4.824091853029738829e-03
1.020206261556616255e+03 4.611264271280285897e-03
1.020488179903412515e+03 3.972781526024490341e-03
1.020770098250208889e+03 2.908643617267930599e-03
1.021052016597005263e+03 1.702620654010495891e-03
1.021333934943801637e+03 1.844505708511370639e-03
1.021615853290598011e+03 1.276965490508386860e-03
1.021897771637394271e+03 1.135080436006997116e-03
1.022179689984190645e+03 1.064137908756559959e-03
1.022461608330987019e+03 7.803677997548105717e-04
1.022743526677783393e+03 4.965976907530612926e-04
1.023025445024579767e+03 2.837701090018637166e-04
1.023307363371376027e+03 2.837701090017492791e-04
1.023589281718172401e+03 1.418850545008746395e-04
1.023871200064968775e+03 2.128275817513978281e-04
1.024153118411765035e+03 4.256551635026239728e-04
1.024435036758561409e+03 7.094252725043731977e-05
1.024716955105357783e+03 7.094252725043731977e-05
1.024998873452154157e+03 1.418850545008746395e-04
1.025280791798950531e+03 0.000000000000000000e+00
