7.127592170334520461e+02 2.379755150854364398e+00
7.026440651323636075e+02 9.838357710396575381e-05
7.028473510931786450e+02 0.000000000000000000e+00
7.030506370539937961e+02 9.838357710396575381e-05
7.032539230148088336e+02 0.000000000000000000e+00
7.034572089756238711e+02 9.838357710396575381e-05
7.036604949364389086e+02 9.838357710391074410e-05
7.038637808972540597e+02 2.951507313118973156e-04
7.040670668580690972e+02 1.967671542079315076e-04
7.042703528188841346e+02 2.951507313117321916e-04
7.044736387796992858e+02 6.886850397277602225e-04
7.046769247405143233e+02 5.903014626237946313e-04
7.048802107013293607e+02 7.870686168312859528e-04
7.050834966621445119e+02 7.870686168317260305e-04
7.052867826229595494e+02 1.278986502351554854e-03
7.054900685837745868e+02 1.475753656558661175e-03
7.056933545445897380e+02 2.557973004703109707e-03
7.058966405054047755e+02 3.148274467326904122e-03
7.060999264662198129e+02 3.738575929950698536e-03
7.063032124270348504e+02 4.820795278091625363e-03
7.065064983878500016e+02 7.378768282797431265e-03
7.067097843486650390e+02 7.182001128589499649e-03
7.069130703094800765e+02 8.264220476728501366e-03
7.071163562702952277e+02 1.170764567537192422e-02
7.073196422311102651e+02 1.229794713799571906e-02
7.075229281919253026e+02 1.633167379925831372e-02
7.077262141527403401e+02 1.977509899788605641e-02
7.079295001135554912e+02 2.174277053997642969e-02
7.081327860743705287e+02 2.853123736015007045e-02
7.083360720351855662e+02 3.138436109614752695e-02
7.085393579960007173e+02 3.571323848873956402e-02
7.087426439568157548e+02 4.624028123886390895e-02
7.089459299176307923e+02 4.869987066643580859e-02
7.091492158784459434e+02 5.273359732772563840e-02
7.093525018392609809e+02 6.936042185829585649e-02
7.095557878000760184e+02 7.555858721580344106e-02
7.097590737608911695e+02 7.880524526027657406e-02
7.099623597217062070e+02 9.002097305012866924e-02
7.101656456825212445e+02 9.848196068106972179e-02
7.103689316433362819e+02 1.079267840829900849e-01
7.105722176041514331e+02 1.166829224453033859e-01
7.107755035649664705e+02 1.199295804897342610e-01
7.109787895257815080e+02 1.357693364033968342e-01
7.111820754865966592e+02 1.339984320156013820e-01
7.113853614474116966e+02 1.412788167212948309e-01
7.115886474082267341e+02 1.529864623966667447e-01
7.117919333690417716e+02 1.477721328100739251e-01
7.119952193298569227e+02 1.580040248289689975e-01
7.121985052906719602e+02 1.651860259575585188e-01
7.124017912514869977e+02 1.707938898523890248e-01
7.126050772123021488e+02 1.656779438430783236e-01
7.128083631731171863e+02 1.658747109972862621e-01
7.130116491339322238e+02 1.637102723009074556e-01
7.132149350947473749e+02 1.629232036841672948e-01
7.134182210555624124e+02 1.598733127939443444e-01
7.136215070163774499e+02 1.608571485648940536e-01
7.138247929771926010e+02 1.428529539549582561e-01
7.140280789380076385e+02 1.372450900600322432e-01
7.142313648988226760e+02 1.358677199805767288e-01
7.144346508596377134e+02 1.293744038916426198e-01
7.146379368204528646e+02 1.164861552910954473e-01
7.148412227812679021e+02 1.136330315550804493e-01
7.150445087420829395e+02 1.044833588843532002e-01
7.152477947028980907e+02 9.031612378144056319e-02
7.154510806637131282e+02 8.647916427438590015e-02
7.156543666245281656e+02 7.900201241448449874e-02
7.158576525853432031e+02 6.631053096803583846e-02
7.160609385461583543e+02 5.627540610346841443e-02
7.162642245069733917e+02 5.263521375062168300e-02
7.164675104677884292e+02 5.066754220851402840e-02
7.166707964286035804e+02 4.407584254257665424e-02
7.168740823894186178e+02 3.640192352846732815e-02
7.170773683502336553e+02 2.892477166854975565e-02
7.172806543110488064e+02 2.479266143019936974e-02
7.174839402718638439e+02 2.154600338576850155e-02
7.176872262326788814e+02 1.731550957028828858e-02
7.178905121934940325e+02 1.534783802821865738e-02
7.180937981543090700e+02 1.072380990433226787e-02
7.182970841151241075e+02 1.092057705854019949e-02
7.185003700759391450e+02 7.870686168312858444e-03
7.187036560367542961e+02 5.411096740718116839e-03
7.189069419975693336e+02 6.788466820173636417e-03
7.191102279583843710e+02 3.935343084156429222e-03
7.193135139191995222e+02 2.951507313118972506e-03
7.195167998800145597e+02 2.066055119183281101e-03
7.197200858408295971e+02 1.869287964975349268e-03
7.199233718016446346e+02 1.574137233662571906e-03
7.201266577624597858e+02 1.475753656559486253e-03
7.203299437232748232e+02 3.935343084158630152e-04
7.205332296840898607e+02 4.919178855195536527e-04
7.207365156449050119e+02 8.854521939356917301e-04
7.209398016057200493e+02 5.903014626237946313e-04
7.211430875665350868e+02 2.951507313117321916e-04
7.213463735273502380e+02 9.838357710396575381e-05
7.215496594881652754e+02 1.967671542079315076e-04
7.217529454489803129e+02 0.000000000000000000e+00
7.219562314097954641e+02 0.000000000000000000e+00
7.221595173706105015e+02 0.000000000000000000e+00
7.223628033314255390e+02 0.000000000000000000e+00
7.225660892922405765e+02 0.000000000000000000e+00
7.227693752530557276e+02 9.838357710396575381e-05
7.229726612138707651e+02 0.000000000000000000e+00
