6.900910465335224444e+02 2.311128023135283538e+00
6.802736585247132552e+02 9.637845734709139583e-05
6.804707980154562392e+02 0.000000000000000000e+00
6.806679375061991095e+02 1.014510077337804145e-04
6.808650769969420935e+02 0.000000000000000000e+00
6.810622164876849638e+02 1.014510077337804145e-04
6.812593559784279478e+02 1.014510077337804145e-04
6.814564954691709318e+02 3.043530232015167624e-04
6.816536349599138020e+02 2.029020154675608290e-04
6.818507744506567860e+02 3.144981239749006273e-04
6.820479139413996563e+02 8.116080618702433162e-04
6.822450534321426403e+02 5.072550386689020320e-04
6.824421929228856243e+02 8.065355114840193525e-04
6.826393324136284946e+02 8.268257130303103587e-04
6.828364719043714786e+02 1.131178736231651643e-03
6.830336113951144625e+02 1.729739681861953721e-03
6.832307508858573328e+02 2.526130092571131878e-03
6.834278903766003168e+02 3.160198890909082532e-03
6.836250298673431871e+02 4.063112859737905667e-03
6.838221693580861711e+02 5.087768037849087904e-03
6.840193088488291551e+02 7.786364843572137102e-03
6.842164483395720254e+02 6.705911611202885342e-03
6.844135878303150093e+02 9.434943719247019037e-03
6.846107273210578796e+02 1.143860112198374218e-02
6.848078668118008636e+02 1.281326227677646520e-02
6.850050063025438476e+02 1.644013580326859555e-02
6.852021457932867179e+02 2.018367798863561144e-02
6.853992852840297019e+02 2.290763754630082555e-02
6.855964247747725722e+02 3.001935318842562095e-02
6.857935642655155561e+02 3.243388717248960051e-02
6.859907037562585401e+02 3.609119600131319855e-02
6.861878432470014104e+02 4.732689510780856146e-02
6.863849827377443944e+02 4.929504465784390055e-02
6.865821222284873784e+02 5.509804230024791666e-02
6.867792617192302487e+02 7.059468373155110277e-02
6.869764012099732327e+02 7.814771125737612900e-02
6.871735407007161029e+02 7.960353321831079021e-02
6.873706801914590869e+02 9.344652322358514007e-02
6.875678196822020709e+02 1.012633233695313106e-01
6.877649591729449412e+02 1.102518826546858566e-01
6.879620986636879252e+02 1.203766932265865619e-01
6.881592381544307955e+02 1.250434395822710432e-01
6.883563776451737795e+02 1.365784191616019050e-01
6.885535171359167634e+02 1.393328140216543720e-01
6.887506566266596337e+02 1.451358116639462625e-01
6.889477961174026177e+02 1.585729976383769280e-01
6.891449356081454880e+02 1.509895348101853996e-01
6.893420750988884720e+02 1.621085652578077296e-01
6.895392145896314560e+02 1.669071979237117809e-01
6.897363540803743263e+02 1.789291423400685144e-01
6.899334935711173102e+02 1.723196091863120893e-01
6.901306330618601805e+02 1.726087445582540070e-01
6.903277725526031645e+02 1.656542779781033370e-01
6.905249120433461485e+02 1.697072457371657239e-01
6.907220515340890188e+02 1.643201972264041189e-01
6.909191910248320028e+02 1.634274283583468657e-01
6.911163305155749867e+02 1.518518683760100851e-01
6.913134700063178570e+02 1.406871849748199677e-01
6.915106094970608410e+02 1.389117923395589427e-01
6.917077489878037113e+02 1.323225493871698077e-01
6.919048884785466953e+02 1.209955443736932118e-01
6.921020279692896793e+02 1.157860351266303683e-01
6.922991674600325496e+02 1.084105468643177389e-01
6.924963069507755336e+02 9.705310654857698949e-02
6.926934464415184038e+02 8.712105289138394326e-02
6.928905859322613878e+02 8.331664010136717591e-02
6.930877254230043718e+02 6.867725968542225112e-02
6.932848649137472421e+02 5.845607065620427728e-02
6.934820044044902261e+02 5.422049108335020434e-02
6.936791438952330964e+02 5.108565494434513105e-02
6.938762833859760804e+02 4.590150844914894779e-02
6.940734228767190643e+02 3.858181824117894176e-02
6.942705623674619346e+02 2.983674137450481947e-02
6.944677018582049186e+02 2.562145200316624447e-02
6.946648413489479026e+02 2.291778264707421131e-02
6.948619808396907729e+02 1.788074011307879893e-02
6.950591203304337569e+02 1.659231231486935423e-02
6.952562598211766272e+02 1.148425407546394342e-02
6.954533993119196111e+02 1.035814788961898075e-02
6.956505388026625951e+02 8.318982634174791613e-03
6.958476782934054654e+02 6.218946774080739114e-03
6.960448177841484494e+02 6.350833084138317146e-03
6.962419572748913197e+02 4.844285619288014356e-03
6.964390967656343037e+02 2.962369425826388326e-03
6.966362362563772876e+02 2.150761363957385229e-03
6.968333757471201579e+02 2.130471162409388990e-03
6.970305152378631419e+02 1.536982767167659582e-03
6.972276547286060122e+02 1.521765116006706204e-03
6.974247942193489962e+02 4.311667828685667651e-04
6.976219337100919802e+02 6.087060464030335247e-04
6.978190732008348505e+02 8.166806122569324027e-04
6.980162126915778344e+02 7.050845037497738017e-04
6.982133521823208184e+02 3.094255735882086677e-04
6.984104916730636887e+02 1.014510077337804145e-04
6.986076311638066727e+02 2.079745658543697741e-04
6.988047706545495430e+02 0.000000000000000000e+00
6.990019101452925270e+02 0.000000000000000000e+00
6.991990496360355110e+02 0.000000000000000000e+00
6.993961891267783813e+02 0.000000000000000000e+00
6.995933286175213652e+02 0.000000000000000000e+00
6.997904681082642355e+02 9.637845734709139583e-05
6.999876075990072195e+02 0.000000000000000000e+00
